"regulatoryGene" "targetGene" "weight"
"Agpat5" "Rfc2" 0.636847728301812
"Agpat5" "Adm" 0.636771133465218
"Agpat5" "Nlrx1" 0.636770367736503
"Aldoc" "Trnt1" 0.636763831434146
"Aldoc" "Hmgxb3" 0.636722435389898
"Agpat5" "Gm26808" 0.636712834126177
"Agpat5" "Edil3" 0.636697052889161
"Agpat5" "Apbb1ip" 0.636631743473641
"Agpat5" "Pgbd5" 0.636531587766568
"Agpat5" "Gm13213" 0.636509221852007
"Aldoc" "Eif4g3" 0.636474089875371
"Agpat5" "Lox" 0.636384385617768
"Agpat5" "Zfp583" 0.636373888386546
"Agpat5" "Adrb2" 0.636368210566659
"Aldoc" "Prkcdbp" 0.636346342970425
"Aldoc" "Gm23458" 0.636320277924638
"Agpat5" "Cd52" 0.636302591686426
"Agpat5" "Ankfy1" 0.636302530436319
"Aldoc" "Higd1b" 0.63628749235884
"Aldoc" "Exd1" 0.636246018963712
"Agpat5" "Anxa5" 0.636213423536331
"Agpat5" "Ighv1.83" 0.636116290640936
"Aldoc" "Gm22692" 0.636080259895079
"Aldoc" "Trim43b" 0.636043115576104
"Agpat5" "Pus3" 0.636042813392203
"Aldoc" "Bloodlinc" 0.635878345916528
"Agpat5" "Ccdc104" 0.635786887754356
"Agpat5" "Cd40" 0.635745589626823
"Agpat5" "Tmem229b" 0.635631855382355
"Agpat5" "Gm15917" 0.635631620044174
"Agpat5" "Fxyd5" 0.635539024130636
"Agpat5" "Ighv1.82" 0.635477822579707
"Agpat5" "Nxpe3" 0.635451850803033
"Aldoc" "Zc3h3" 0.6353559481203
"Aldoc" "Stxbp1" 0.635346689695174
"Agpat5" "Gchfr" 0.635340976983577
"Agpat5" "Tmem69" 0.635333760352108
"Agpat5" "Esrp2" 0.635322785259929
"Agpat5" "Gm7332" 0.635304234737983
"Agpat5" "Prkx" 0.635218101775007
"Aldoc" "Slc27a1" 0.635198631076728
"Agpat5" "Nfam1" 0.635185457101624
"Aldoc" "Gm25733" 0.635181268725206
"Agpat5" "Scaf4" 0.63511775133451
"Agpat5" "Gm6723" 0.635115290836618
"Agpat5" "Gm26734" 0.635102819942407
"Agpat5" "H3f3a.ps1" 0.635056442672497
"Aldoc" "GOLT1A" 0.635011196203176
"Aldoc" "Slc35b3" 0.634983059209176
"Aldoc" "Zfp61" 0.634964053598017
"Aldoc" "Gpr179" 0.634919179597741
"Agpat5" "Gm22411" 0.634913709591211
"Agpat5" "Sema4d" 0.63490344212432
"Aldoc" "Vwa8" 0.634788687024544
"Agpat5" "A1bg" 0.634747991377371
"Aldoc" "Adamts8" 0.634739796885459
"Aldoc" "Gm11724" 0.63462831072367
"Aldoc" "Slc17a9" 0.634599416017968
"Agpat5" "Sspo" 0.634576151177954
"Agpat5" "Gm15753" 0.634543654193565
"Aldoc" "Gm11604" 0.634463548461496
"Aldoc" "Fam65c" 0.634415238186333
"Aldoc" "Gm13561" 0.634404859478948
"Agpat5" "Pyhin1" 0.634382141741035
"Aldoc" "Suclg1" 0.634381512469865
"Agpat5" "Pggt1b" 0.634343904780466
"Aldoc" "Epha2" 0.634341000283221
"Aldoc" "Slc22a1" 0.63422905539128
"Agpat5" "Rxrb" 0.63413473712412
"Agpat5" "B930041F14Rik" 0.634134028485737
"Agpat5" "Gm20496" 0.634127771602721
"Aldoc" "Crisp2" 0.634075895701789
"Agpat5" "Ppp1r18" 0.634068435011835
"Agpat5" "Ankrd49" 0.634024957846142
"Aldoc" "X1700045H11Rik" 0.634013279493635
"Aldoc" "Acvr2b" 0.633993575130952
"Aldoc" "Aldh9a1" 0.633962391176785
"Agpat5" "Cytip" 0.633941840726325
"Agpat5" "C030013C21Rik" 0.633921711671229
"Aldoc" "Arhgap12" 0.633874388163085
"Aldoc" "Kat2a" 0.63386637166556
"Agpat5" "Pan2" 0.633830657301218
"Agpat5" "Myo1f" 0.633808063373153
"Aldoc" "Klc2" 0.633768075827146
"Agpat5" "Arid2" 0.633706211834987
"Agpat5" "Gm8946" 0.633704462614537
"Agpat5" "Hpn" 0.633616775743683
"Aldoc" "Cpt1b" 0.633595488114709
"Aldoc" "Gm13278" 0.633555753260443
"Agpat5" "Gm10479" 0.633380654352861
"Aldoc" "Ighv3.1" 0.633243372485042
"Aldoc" "X2810403D21Rik" 0.633216351087428
"Agpat5" "Mmp7" 0.633158916404328
"Agpat5" "Ceacam16" 0.633108381888274
"Agpat5" "Gm10657" 0.632964727277056
"Aldoc" "Gpbp1" 0.632955184534154
"Agpat5" "Mocos" 0.632954427062491
"Aldoc" "Ddx49" 0.632906413484793
"Aldoc" "Rnasek" 0.632885868032859
"Agpat5" "Kcnk6" 0.632861142247959
"Aldoc" "Siglech" 0.632857024697731
"Aldoc" "Col5a3" 0.632809387971683
"Agpat5" "Gm11737" 0.632744066416369
"Aldoc" "Arl15" 0.632695714993269
"Agpat5" "Rps12.ps1" 0.632660952860029
"Aldoc" "Gm16158" 0.632632605753414
"Agpat5" "Pou5f2" 0.63257890460965
"Agpat5" "BC023105" 0.632568007487544
"Aldoc" "Gm15610" 0.632536294064346
"Aldoc" "Gm9797" 0.632531847065545
"Agpat5" "Lao1" 0.632329634238218
"Agpat5" "Tnfrsf1a" 0.632234891002331
"Agpat5" "Zbtb7b" 0.63221673858473
"Aldoc" "Oaz3" 0.632169113146023
"Agpat5" "Gtf2i" 0.63212761056284
"Aldoc" "Fus" 0.632127107359794
"Agpat5" "Pgc" 0.632096360894713
"Aldoc" "Abca13" 0.632090136649969
"Agpat5" "Gpr161" 0.632050428821774
"Agpat5" "Lcp2" 0.632012942816409
"Agpat5" "Abra" 0.631972345733712
"Aldoc" "Tssk3" 0.631926671035857
"Aldoc" "Rps9" 0.631895608216386
"Aldoc" "Cdc34.ps" 0.63187946682297
"Agpat5" "Nos2" 0.631872853189981
"Agpat5" "Vcam1" 0.631828462176197
"Aldoc" "Gm5513" 0.631784616533638
"Agpat5" "Ldlrap1" 0.631760231687148
"Aldoc" "Rrp36" 0.631698582504694
"Agpat5" "Gm12657" 0.631676652186947
"Agpat5" "Zfp800" 0.631641206539381
"Agpat5" "Prodh" 0.631634634571369
"Aldoc" "Ago2" 0.631587265681045
"Aldoc" "Gm10595" 0.63157128334081
"Agpat5" "Esrrb" 0.631563263269205
"Agpat5" "Gm6377" 0.631554138500162
"Agpat5" "Adam10" 0.631512931087761
"Aldoc" "Bud31" 0.631509489272388
"Agpat5" "Hsd17b13" 0.63150620388441
"Agpat5" "Hspa4l" 0.631505149120824
"Agpat5" "l7Rn6" 0.631454303108495
"Agpat5" "Uimc1" 0.631448524812816
"Aldoc" "Gpr115" 0.631338113397596
"Aldoc" "Ccp110" 0.631322831712775
"Aldoc" "Tmem35" 0.631317409310795
"Agpat5" "Creg1" 0.631306620894346
"Agpat5" "Gm16354" 0.631294015070735
"Agpat5" "Fam175b" 0.631220359338852
"Agpat5" "X7.Sep" 0.631215361500127
"Agpat5" "Insl3" 0.631204424530579
"Agpat5" "Nudc" 0.631173238401224
"Agpat5" "Gm20458" 0.631167285875673
"Aldoc" "Apex1" 0.631093956266163
"Aldoc" "Fgd1" 0.631088667594049
"Aldoc" "Gprin2" 0.631086472765696
"Agpat5" "Syk" 0.631042371188614
"Aldoc" "Gm15452" 0.6310219934933
"Agpat5" "Tmem167b" 0.63092900251905
"Agpat5" "Alox5ap" 0.630815303182534
"Agpat5" "Rnf181" 0.630702737353785
"Agpat5" "Gm14453" 0.630693294403147
"Agpat5" "Cdh17" 0.630683227924537
"Aldoc" "Zcwpw1" 0.630497218168772
"Agpat5" "Gm6245" 0.630490267626176
"Agpat5" "Mef2c" 0.630488521990805
"Aldoc" "Krt26" 0.630450082574385
"Agpat5" "Gm7027" 0.63044001531994
"Agpat5" "Gm26952" 0.630415617915198
"Agpat5" "Plekhf1" 0.630407771064836
"Agpat5" "Rpusd2" 0.630343651438424
"Aldoc" "Rps18" 0.630336497709732
"Agpat5" "Gm12109" 0.630297487502137
"Agpat5" "Cd244" 0.630283963466387
"Agpat5" "Elf4" 0.630052954428627
"Agpat5" "X8.Sep" 0.630039805457343
"Agpat5" "Car5a" 0.630038855241252
"Aldoc" "Lag3" 0.629996587856001
"Agpat5" "Gpr31b" 0.629766382498572
"Aldoc" "Igkv2.109" 0.629695789726364
"Agpat5" "X2700033N17Rik" 0.629673856886563
"Aldoc" "Itgb6" 0.629657353647137
"Aldoc" "Amotl1" 0.629641181328232
"Agpat5" "Ncf2" 0.629638747926376
"Agpat5" "Zfp41" 0.629591370893713
"Agpat5" "Sema7a" 0.629432886137902
"Agpat5" "Gcnt3" 0.629363937107357
"Agpat5" "Ube3b" 0.629343567805536
"Agpat5" "Ubiad1" 0.629316309029072
"Aldoc" "Ror2" 0.629304038012751
"Agpat5" "Cd28" 0.629298189639106
"Agpat5" "Elmo2" 0.629246872170221
"Agpat5" "X1700055N04Rik" 0.629241690333642
"Aldoc" "Mccc2" 0.629222790051544
"Aldoc" "Mthfs" 0.629205933455136
"Agpat5" "Zzz3" 0.629123261586887
"Agpat5" "Gm12651" 0.629090315362297
"Agpat5" "Car13" 0.629032116251148
"Agpat5" "Polb" 0.62897281248553
"Aldoc" "Als2cr11.1" 0.628970424368965
"Agpat5" "Traf1" 0.628956696126931
"Aldoc" "Smarca4" 0.628936036871542
"Aldoc" "Tmem245" 0.628926945485525
"Agpat5" "Ppfia3" 0.628841768683766
"Aldoc" "Gm25219" 0.628773484622651
"Agpat5" "Sirpb1c" 0.628725320942405
"Agpat5" "Dstn" 0.62869146501063
"Agpat5" "Duox1" 0.628688570712908
"Aldoc" "X2700099C18Rik" 0.628674771482429
"Agpat5" "Ighv1.80" 0.628658800817285
"Agpat5" "Lsm14a" 0.628626044915822
"Agpat5" "Ahrr" 0.628621543911079
"Agpat5" "X5430402O13Rik" 0.628619256343983
"Agpat5" "Fam111a" 0.628587192088838
"Agpat5" "Cep290" 0.62856589895255
"Aldoc" "Gm5787" 0.628519139538611
"Agpat5" "Brf1" 0.62850557120661
"Aldoc" "Gm18191" 0.628499247297673
"Agpat5" "X4732487G21Rik" 0.628473938205005
"Agpat5" "Aida" 0.62847090983839
"Agpat5" "Il10rb" 0.62842858217613
"Aldoc" "Igkv4.80" 0.628348213914692
"Agpat5" "Cyp2b23" 0.628315147022581
"Agpat5" "Abcc1" 0.628304361113274
"Agpat5" "Eny2" 0.628299703666588
"Aldoc" "Ppp1r10" 0.628295690836898
"Agpat5" "H2.Aa" 0.62826817316405
"Aldoc" "Gtf2f2" 0.628258270044783
"Agpat5" "Picalm" 0.628235044768528
"Agpat5" "Hck" 0.628230282709411
"Agpat5" "H2.Ab1" 0.628225606273395
"Agpat5" "Gm8129" 0.628215225963664
"Aldoc" "Dhx33" 0.628205119397642
"Agpat5" "Gm17552" 0.628184040752066
"Agpat5" "Rps27a.ps2" 0.628179400519037
"Agpat5" "Tex19.1" 0.628159083271571
"Agpat5" "Cphx2" 0.628158290772148
"Agpat5" "X4930505H01Rik" 0.628110975400262
"Agpat5" "Lyn" 0.628032395673277
"Aldoc" "Ralgapb" 0.628030121843638
"Agpat5" "Igsf8" 0.628014442592868
"Agpat5" "Uba7" 0.62797177567946
"Aldoc" "Gm10029" 0.627956591320988
"Agpat5" "Cnih4" 0.627896406129076
"Aldoc" "X2210407C18Rik" 0.627895111834733
"Agpat5" "Gm25500" 0.627881475415702
"Agpat5" "X9530048J24Rik" 0.62786129228342
"Agpat5" "Gm12185" 0.627780823075893
"Aldoc" "Zdhhc8" 0.627729686072244
"Aldoc" "Coro2b" 0.627720867467139
"Agpat5" "Trbv3" 0.627676495891298
"Agpat5" "Cry1" 0.627661715385849
"Aldoc" "Gm26877" 0.627625098563866
"Aldoc" "Rfc1" 0.627613263077808
"Agpat5" "Timp4" 0.627588166107054
"Agpat5" "Gm13015" 0.627554130481447
"Agpat5" "X9930014A18Rik" 0.627532911044131
"Aldoc" "Nt5m" 0.627517458933447
"Agpat5" "X5830417I10Rik" 0.627515692264291
"Aldoc" "Smarcb1" 0.627493597385873
"Agpat5" "Srcap.1" 0.627485754217914
"Agpat5" "Leprot" 0.627480845070233
"Aldoc" "X9530051G07Rik" 0.627480726552403
"Agpat5" "Gm15898" 0.627469792642605
"Agpat5" "Hist1h2ag" 0.627442335723503
"Aldoc" "Hepacam" 0.627421409095964
"Agpat5" "Slc2a6" 0.627373426669683
"Agpat5" "Cpm" 0.627319370623524
"Agpat5" "C1qa" 0.627279311356657
"Agpat5" "Igkv4.69" 0.627276666133315
"Aldoc" "Loxl4" 0.627273074770034
"Aldoc" "Mrpl3" 0.627251214175132
"Aldoc" "Gm8292" 0.627241850235435
"Agpat5" "Dync1i2" 0.627230516805721
"Agpat5" "Cntnap5b" 0.62720464885624
"Agpat5" "Plekhm3" 0.627184066739954
"Agpat5" "Clec4a3" 0.627183272939356
"Aldoc" "Pmvk" 0.627164565181639
"Agpat5" "Nrros" 0.627108940395362
"Agpat5" "Cd74" 0.627108442293817
"Agpat5" "Fam134a" 0.627097746796593
"Aldoc" "Fam187b" 0.627029699405957
"Aldoc" "Gm10320" 0.627029393280717
"Agpat5" "Cdc42bpb" 0.626979486894547
"Aldoc" "Brinp2" 0.626971596457454
"Aldoc" "Aco1" 0.626962590780706
"Agpat5" "Rhot1" 0.626949241051066
"Agpat5" "Sdr42e1" 0.626948893448462
"Agpat5" "Cep112" 0.62694476883601
"Aldoc" "Ccny" 0.626911176799313
"Agpat5" "Enc1" 0.626877673345572
"Agpat5" "AF251705" 0.626842089223959
"Agpat5" "Selo" 0.626791028943899
"Agpat5" "X4930465K10Rik" 0.626777957812601
"Agpat5" "Gm15939" 0.626764867087179
"Aldoc" "Dnase1l2" 0.62673432168437
"Aldoc" "A330023F24Rik" 0.626708698249165
"Aldoc" "X4930503B20Rik" 0.62663746257569
"Agpat5" "Ap1s2" 0.626633586967706
"Aldoc" "Idi1" 0.626626855740323
"Agpat5" "Cpa3" 0.626596534414781
"Agpat5" "Gm7251" 0.626592386826132
"Aldoc" "Gm15146" 0.626495287358521
"Agpat5" "Card9" 0.626479169340793
"Aldoc" "X9930021J03Rik" 0.626475772271224
"Agpat5" "Rassf2" 0.626456639165483
"Agpat5" "Rac2" 0.626436020478168
"Agpat5" "Gm16410" 0.626406926221417
"Agpat5" "Cd44" 0.626404174351009
"Agpat5" "Lrrn2" 0.626392910437132
"Agpat5" "Gm26628" 0.626390968744052
"Agpat5" "Myef2" 0.626374168298373
"Agpat5" "Srgn" 0.626356384892602
"Aldoc" "Gm27026" 0.626330666551836
"Agpat5" "Ptpn22" 0.626317029744103
"Aldoc" "Paxbp1" 0.626231891693189
"Agpat5" "Parg" 0.626227670918492
"Agpat5" "Hdac4" 0.626207977411739
"Aldoc" "Gm21970" 0.626127802725724
"Agpat5" "Hist1h2bb" 0.626118537045049
"Agpat5" "Pirb" 0.626115848202363
"Aldoc" "Gnao1" 0.626079997260163
"Aldoc" "B3galtl" 0.62607819363653
"Agpat5" "Sybu" 0.626006481578029
"Aldoc" "Imp4" 0.625891895837162
"Agpat5" "Casp2" 0.625874478336956
"Aldoc" "Tle3" 0.625812627955919
"Aldoc" "Calcoco1" 0.625808946077402
"Aldoc" "Dclk2" 0.625769069414191
"Aldoc" "Rad51d" 0.625758004348488
"Agpat5" "Nr1h2" 0.625743348915823
"Agpat5" "X1700003F17Rik" 0.62573580202638
"Agpat5" "Gbp8" 0.625729304062684
"Aldoc" "Vac14" 0.625707536648457
"Agpat5" "X4930426L09Rik" 0.625678827858909
"Agpat5" "Kansl3" 0.625595650108968
"Agpat5" "Slc18b1" 0.625557454623691
"Aldoc" "Dnah9" 0.625520051419644
"Aldoc" "Man1b1" 0.625510967230304
"Agpat5" "Gm5564" 0.625510760462352
"Agpat5" "Mcrs1" 0.62541931048195
"Agpat5" "RP24.312B12.1" 0.625350430865306
"Agpat5" "Gm14154" 0.625255244852246
"Agpat5" "Ighv1.5" 0.625250044640584
"Aldoc" "Zranb3" 0.625193781148925
"Agpat5" "Bola3" 0.625176660545427
"Agpat5" "Fam114a2" 0.624954974880916
"Agpat5" "Prss39" 0.624936054349966
"Agpat5" "Gm13882" 0.624894498551906
"Agpat5" "X4921513I03Rik" 0.624810405200811
"Agpat5" "Trappc6b" 0.624801458096999
"Agpat5" "Gm10259" 0.624798533887367
"Agpat5" "Pyurf" 0.624772424634597
"Agpat5" "Fam228b" 0.624770542965201
"Aldoc" "Lsm10" 0.624768462924812
"Agpat5" "Prrt1" 0.624743338778343
"Agpat5" "Gm16266" 0.624730615087063
"Aldoc" "E2f4" 0.624726036807004
"Agpat5" "Samd13" 0.624682297989616
"Aldoc" "Tmem104" 0.624669176637393
"Agpat5" "Camkv" 0.624652601392501
"Agpat5" "Prdm1" 0.624650502822844
"Agpat5" "Zfp54" 0.624648762143091
"Agpat5" "Msrb2" 0.624636154407557
"Aldoc" "Cdhr2" 0.624634688946329
"Agpat5" "Cxxc5" 0.624547840514542
"Agpat5" "RP23.296I6.9" 0.624546141174076
"Agpat5" "Repin1" 0.624502380469585
"Agpat5" "Limd1" 0.624501579809885
"Agpat5" "Ighv1.61" 0.624458111483945
"Aldoc" "Gm13285" 0.624456261202215
"Aldoc" "Sphkap" 0.624439405264714
"Agpat5" "Gm9982" 0.624416337118911
"Agpat5" "Fbxl12" 0.624405666630771
"Aldoc" "Sertad3" 0.624397999745248
"Agpat5" "Ap4s1" 0.624380500603388
"Agpat5" "Anp32.ps" 0.624359386277139
"Aldoc" "Gm11540" 0.624351800571949
"Agpat5" "Gm4294" 0.624301086482928
"Agpat5" "Gm16072" 0.624269613143677
"Agpat5" "Stx3" 0.62424054134799
"Agpat5" "S100a4" 0.624236085163305
"Agpat5" "Gbp9" 0.624151239776655
"Aldoc" "Troap" 0.624120933079385
"Agpat5" "Pitpnb" 0.624104490261963
"Agpat5" "Flad1" 0.624091241558609
"Aldoc" "Zswim3" 0.624077439437296
"Aldoc" "Fnip1" 0.62404976471715
"Agpat5" "Pias4" 0.62395609344501
"Agpat5" "Ttc22" 0.623895547127136
"Aldoc" "Arhgef40" 0.623878472598506
"Agpat5" "Gm26839" 0.623872457571454
"Agpat5" "Gm4955" 0.623845634596202
"Aldoc" "Cdon" 0.623824629332013
"Agpat5" "Rgs10" 0.623817219264655
"Aldoc" "Frmpd4" 0.623719372822591
"Aldoc" "A530058N18Rik" 0.62371617032062
"Agpat5" "Lsm3" 0.623708946321065
"Aldoc" "Gm17102" 0.623686806497586
"Agpat5" "Tdpoz4" 0.623661626298056
"Agpat5" "Cap1" 0.623578924399671
"Agpat5" "Cmtr2" 0.623507151787373
"Aldoc" "Pdia6" 0.623412142883747
"Agpat5" "Gm14680" 0.623374276306296
"Agpat5" "X4933413J09Rik" 0.623358523319375
"Agpat5" "Olfr1392" 0.623328454878755
"Aldoc" "Tmem141" 0.623326242422644
"Agpat5" "Fbxo16" 0.623266886600522
"Agpat5" "Gga2" 0.623239830148115
"Agpat5" "Cdx4" 0.623217471881408
"Agpat5" "Gngt2" 0.623191756441642
"Agpat5" "Gm15333" 0.623152196492171
"Agpat5" "Clec4a2" 0.623146180081586
"Agpat5" "Arhgef16" 0.623122334775297
"Aldoc" "A630072L19Rik" 0.623114641868444
"Aldoc" "Tmsb15b2" 0.623093468527635
"Agpat5" "Gm15186" 0.623087329002779
"Agpat5" "Gzma" 0.623082725121967
"Aldoc" "Ces1g" 0.623038673557554
"Agpat5" "Arhgdib" 0.623038636237391
"Aldoc" "Llgl1" 0.623018845436667
"Aldoc" "Cdc34" 0.623014926258083
"Aldoc" "X2310014L17Rik" 0.623008108036944
"Aldoc" "Gpr157" 0.622955362932378
"Agpat5" "Coro2a" 0.622923482593727
"Agpat5" "Rassf8" 0.622881892665219
"Agpat5" "Ccnc" 0.622875009583017
"Agpat5" "Gm8810" 0.622838553661826
"Aldoc" "Gm22475" 0.622821148223957
"Agpat5" "Emp3" 0.622807877481402
"Agpat5" "Etnppl" 0.622776677653998
"Agpat5" "Mnda" 0.622736663003219
"Agpat5" "Gm14523" 0.622714269942014
"Agpat5" "Cbs" 0.622681502985771
"Aldoc" "Tyro3" 0.622676411666107
"Aldoc" "Prpf40a" 0.622643074779737
"Agpat5" "Slc44a5" 0.62263652489964
"Aldoc" "Dpp9" 0.622612496592391
"Agpat5" "Hes6" 0.622529239660941
"Aldoc" "Fam20a" 0.622407154067831
"Agpat5" "Sdcbp2" 0.622352350036624
"Agpat5" "Slc8a2" 0.622344551884478
"Aldoc" "X5330438D12Rik" 0.622249364432658
"Agpat5" "Efna1" 0.622221777741455
"Agpat5" "Ier2" 0.622214303920655
"Agpat5" "Rpusd3" 0.622160584235488
"Aldoc" "Efhb" 0.622130510522332
"Agpat5" "Gm14693" 0.622116813659704
"Aldoc" "Izumo4" 0.622086990599788
"Agpat5" "Ipo7" 0.622059078733055
"Aldoc" "Gm21966" 0.62205483867842
"Agpat5" "Rab11a" 0.622046778462411
"Aldoc" "Haghl" 0.622041081087265
"Aldoc" "Rps4x" 0.621978567660145
"Agpat5" "Kat7" 0.621942415071901
"Aldoc" "Tmem189" 0.621845047834093
"Aldoc" "Fam168a" 0.621837694007173
"Agpat5" "Gm20748" 0.621794274841063
"Aldoc" "Igkv6.15" 0.621777297650131
"Agpat5" "Kif1c" 0.621766990018079
"Aldoc" "Clec2l" 0.62174820134424
"Agpat5" "Gpr18" 0.621747846741808
"Agpat5" "Fzd9" 0.621731775696856
"Aldoc" "Dpf1" 0.621711578383717
"Agpat5" "Dctd" 0.621668691595829
"Agpat5" "Trove2" 0.6216591665455
"Aldoc" "Adam19" 0.621632846406832
"Agpat5" "Rbp7" 0.6215942109324
"Agpat5" "Gapt" 0.621582164127974
"Aldoc" "Lss" 0.621532637994881
"Agpat5" "Cxcr4" 0.621447228425593
"Aldoc" "Rps17" 0.621438954227838
"Aldoc" "Ptprq" 0.621425445099619
"Agpat5" "Zfp935" 0.62141983645803
"Aldoc" "Gm3244" 0.621378454123638
"Agpat5" "Pak1" 0.621373091648592
"Aldoc" "Ighv4.1" 0.62133960908338
"Agpat5" "Slc25a36" 0.621339062690722
"Agpat5" "Recql4" 0.621319351813502
"Agpat5" "Phactr3" 0.621310569806328
"Aldoc" "Micu2" 0.62130122340566
"Agpat5" "Kdm2a" 0.621300365457324
"Agpat5" "Plekha2" 0.621295207553415
"Aldoc" "Gm6960" 0.621265356683042
"Aldoc" "Rnf151" 0.621223462448836
"Agpat5" "Fam20c" 0.621157105151232
"Agpat5" "Rpl9.ps6" 0.621147339224804
"Aldoc" "Gm26635" 0.621143789703529
"Aldoc" "St7l" 0.621136588548199
"Aldoc" "Fbxl3" 0.621127591689838
"Aldoc" "Prmt5" 0.621103827778813
"Aldoc" "Dnajc1" 0.621075514631866
"Agpat5" "Siglece" 0.621051765864168
"Agpat5" "Gm16090" 0.621026896590102
"Agpat5" "X6430531B16Rik" 0.621016048437245
"Agpat5" "Apc2" 0.621015753590423
"Agpat5" "Safb2" 0.620962561263311
"Agpat5" "Far1" 0.620920908106604
"Agpat5" "Zbtb4" 0.620918757457374
"Aldoc" "Pcgf2" 0.620907892697001
"Agpat5" "P2ry14" 0.620895810044817
"Agpat5" "Usmg5" 0.620881185076646
"Aldoc" "Tctex1d2" 0.620838896816373
"Aldoc" "Myo9b" 0.62083188314144
"Aldoc" "Gm20434" 0.620822928934554
"Agpat5" "Csf1r" 0.62079353862671
"Aldoc" "Pnp" 0.620787614988903
"Agpat5" "Terf2ip" 0.620751909807605
"Aldoc" "Alg3" 0.620666433398814
"Agpat5" "Mfi2" 0.620634352623961
"Agpat5" "Tectb" 0.620613987621544
"Aldoc" "Zcchc5" 0.620610923680927
"Aldoc" "Xpnpep1" 0.620607949481146
"Aldoc" "Nfxl1" 0.620605313649818
"Aldoc" "Lyrm5" 0.620578467155821
"Aldoc" "X1810020O05Rik" 0.620565432193177
"Agpat5" "X3110043A19Rik" 0.620502304918635
"Agpat5" "Klhdc7b" 0.62049244160904
"Agpat5" "Gm11672" 0.620451433447267
"Aldoc" "Man1a2" 0.620449300382875
"Aldoc" "Gm6065" 0.62044658745859
"Agpat5" "M6pr" 0.620439937568489
"Aldoc" "X2700094K13Rik" 0.620422708148835
"Agpat5" "Pgm1" 0.620409338936725
"Aldoc" "Kcnrg" 0.620395109353499
"Agpat5" "H2.DMb1" 0.620370268843665
"Aldoc" "Rps13" 0.620356197595563
"Aldoc" "Fbln1" 0.620331975237276
"Aldoc" "Klhl30" 0.620315557651828
"Agpat5" "Duxbl1" 0.620282078926301
"Aldoc" "Podxl" 0.620261076404362
"Aldoc" "D930030I03Rik" 0.620260343539279
"Aldoc" "Pitrm1" 0.620255832308617
"Aldoc" "Gm12253" 0.620241488022374
"Aldoc" "Zfp526" 0.62024012309204
"Aldoc" "Gm1840" 0.620231112392413
"Agpat5" "Igkv3.7" 0.620226909869805
"Agpat5" "Cacna2d2" 0.620213756159571
"Aldoc" "Rtcb" 0.620204392862035
"Aldoc" "Ska1" 0.620197090083781
"Agpat5" "Gnpda1" 0.620196774823731
"Agpat5" "Trim68" 0.620192585545718
"Agpat5" "Gm16933" 0.620153651045637
"Agpat5" "Nol3" 0.620134366632657
"Aldoc" "Alb" 0.620127261483516
"Aldoc" "Csnk1e" 0.620121712055633
"Agpat5" "Notum" 0.620099725986055
"Aldoc" "Rpl22l1" 0.620090751553727
"Agpat5" "Gm15328" 0.620076810339092
"Agpat5" "Slamf7" 0.620076559906793
"Aldoc" "Letm2" 0.620061055217039
"Aldoc" "Gm4995" 0.620040728164148
"Agpat5" "Abracl" 0.620001173364386
"Agpat5" "Sh2d1a" 0.619995819724844
"Agpat5" "Fabp12" 0.61996357210794
"Agpat5" "Ccdc41" 0.619953085629957
"Aldoc" "Gm24346" 0.619920809211714
"Agpat5" "Naa25" 0.619900610593017
"Aldoc" "Doc2b" 0.619840674754347
"Aldoc" "Rpl3l" 0.619802964142591
"Aldoc" "Eif3g" 0.619783934419218
"Agpat5" "Pik3r5" 0.619767132482996
"Aldoc" "Actb" 0.619668784526624
"Agpat5" "Uba3" 0.619613707654524
"Agpat5" "X2810032G03Rik" 0.619611596548
"Agpat5" "Gm16585" 0.619592074070463
"Aldoc" "Pnma5" 0.619589199765236
"Aldoc" "Stard4" 0.619545834112121
"Aldoc" "Sftpa1" 0.619540445792021
"Aldoc" "Irf5" 0.61953724174586
"Aldoc" "Klhl18" 0.619534354367987
"Aldoc" "X4930525G20Rik" 0.619482863662483
"Aldoc" "Acmsd" 0.61947955715827
"Agpat5" "D10Jhu81e" 0.619346893180237
"Agpat5" "Zfp598" 0.619339480847169
"Aldoc" "Dlg2" 0.619329638109583
"Agpat5" "Gm16437" 0.619327564943716
"Agpat5" "S100a11" 0.619300794151852
"Aldoc" "Aldob" 0.619297868521961
"Agpat5" "Tnfrsf23" 0.619296688103067
"Aldoc" "Ctc1" 0.619272868935978
"Agpat5" "Olfr539" 0.619258729780143
"Agpat5" "Zfp280c" 0.619179115201426
"Agpat5" "Map2" 0.619176566848099
"Agpat5" "Tmem150a" 0.619150058400242
"Agpat5" "Gpm6a" 0.619115405704703
"Agpat5" "Ighv8.12" 0.619081258118116
"Aldoc" "Dcstamp" 0.619074825048101
"Aldoc" "Gm10418" 0.619058619808617
"Agpat5" "X4931422A03Rik" 0.619054361209445
"Agpat5" "Trps1" 0.619030453808847
"Aldoc" "Traf2" 0.618955365754598
"Agpat5" "Pik3r2" 0.618951419549245
"Agpat5" "Mfrp" 0.618944164235276
"Agpat5" "Ywhah" 0.618942576950868
"Aldoc" "Clps" 0.61893618980937
"Agpat5" "Myof" 0.618932094732195
"Aldoc" "AI987944" 0.618912794360093
"Agpat5" "Wdfy2" 0.618899457592123
"Agpat5" "Dazap1" 0.61886206968902
